0,0.2827493350475384,0.2834795884986415
1,0.26451150130606105,0.2652531762099179
2,0.24761715519027386,0.24851901346449096
3,0.23225098340187986,0.2332365692255262
4,0.21799554092521867,0.21887446116669781
5,0.20488218466351477,0.20599899425476914
6,0.1927781193297225,0.19399899009648533
7,0.18176350949416584,0.18301999241058375
8,0.17167229452979274,0.17303295285780412
9,0.1623867034286621,0.16385390094689534
10,0.1538127942295522,0.15536641322329028
11,0.14610886033659395,0.14773676310864658
12,0.13900308600042394,0.1407189236553862
13,0.1325512997215338,0.13434778435559575
14,0.12674751273692283,0.12865994759556834
15,0.12096139192976545,0.12316126903921241
16,0.11585074712255526,0.1181349207561734
17,0.11129944800515984,0.1138456518709699
18,0.10694230446596296,0.10965944937280156
19,0.10299372064234438,0.10583175594696008
20,0.09942210514971205,0.1024774699898857
21,0.09624670832940617,0.09945565648385941
22,0.09315568434098151,0.09642661399561453
23,0.0902894474179814,0.09369857164735303
24,0.08771287029892672,0.09136996108834201
25,0.08536662131186354,0.08932527682273861
26,0.08326564134965174,0.08740223661188859
27,0.08138958174412379,0.08573440523988926
28,0.0796782574993696,0.08428139343116668
29,0.07783743286956613,0.08265042452578863
30,0.07630493135529136,0.08116192289516637
31,0.07471626771123431,0.07982046765504376
32,0.07307535478174126,0.07841317885322992
33,0.07167763833686579,0.07717389275175304
34,0.07056563613519021,0.07623812739573407
35,0.06945773221745177,0.07532819087587213
36,0.06839188342565494,0.07433299959073389
37,0.06722140021230369,0.07346196506778839
38,0.06642062835694952,0.07275243218206512
39,0.06562685856226562,0.07207013532800212
40,0.06459492996624121,0.07127189132089205
41,0.06389533805372626,0.07066820939263752
42,0.06320186646906738,0.07014502392958057
43,0.06249701532930284,0.06956059806303114
44,0.06198812666530026,0.06915388987321089
45,0.06142547218103804,0.06867467500663556
46,0.06072190744009626,0.068080615244459
47,0.05991684823195762,0.06742288125628036
48,0.05920722850481442,0.06692374868200934
49,0.05870191417028592,0.06639093281797102
50,0.05809538209876507,0.06590327492029788
51,0.05750550246741176,0.06541229369741096
52,0.05699951838149257,0.06494502370996648
53,0.0564531548963923,0.06444596955054317
